param K: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 :=
43	2.0	2.0	6.0	1.0	1.0	36.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	2.0
44	7.0	103.0	151.0	16.0	5.0	513.0	21.0	31.0	1.0	92.0	375.0	79.0	37.0	405.0	26.0	200.0	49.0	15.0	72.0
45	1.0	6.0	1.0	1.0	1.0	20.0	1.0	4.0	1.0	3.0	5.0	2.0	1.0	18.0	2.0	6.0	1.0	1.0	1.0
46	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
47	241.0	113.0	4.0	12.0	8.0	441.0	19.0	44.0	1.0	165.0	118.0	240.0	45.0	183.0	1.0	102.0	33.0	28.0	871.0
48	1.0	2.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	2.0	2.0	3.0	1.0	6.0	1.0	2.0	1.0	1.0	8.0
49	2.0	8.0	1.0	1.0	1.0	88.0	1.0	6.0	1.0	2.0	10.0	4.0	2.0	172.0	1.0	7.0	3.0	12.0	62.0
50	79.0	70.0	8.0	1.0	2.0	617.0	4.0	46.0	1.0	29.0	64.0	70.0	27.0	341.0	9.0	74.0	41.0	18.0	39.0
51	1.0	11.0	4.0	1.0	1.0	17.0	1.0	16.0	1.0	2.0	2.0	2.0	1.0	14.0	1.0	6.0	2.0	1.0	2.0
52	50.0	188.0	17.0	2.0	3.0	1165.0	3.0	97.0	1.0	93.0	152.0	158.0	32.0	267.0	3.0	212.0	51.0	41.0	54.0
53	4.0	19.0	3.0	1.0	1.0	80.0	1.0	19.0	1.0	12.0	7.0	9.0	6.0	57.0	10.0	32.0	18.0	2.0	10.0
54	80.0	374.0	82.0	4.0	16.0	2524.0	17.0	291.0	1.0	258.0	163.0	157.0	124.0	545.0	28.0	445.0	296.0	54.0	137.0
55	14.0	13.0	1.0	1.0	1.0	55.0	1.0	13.0	1.0	7.0	6.0	5.0	3.0	35.0	1.0	8.0	5.0	3.0	13.0
56	234.0	151.0	9.0	8.0	9.0	1100.0	8.0	70.0	1.0	51.0	115.0	89.0	51.0	509.0	2.0	170.0	59.0	55.0	112.0
57	47.0	48.0	1.0	1.0	3.0	154.0	1.0	7.0	1.0	13.0	21.0	12.0	9.0	152.0	1.0	35.0	74.0	13.0	16.0
58	17.0	87.0	5.0	1.0	1.0	296.0	2.0	23.0	1.0	19.0	75.0	28.0	18.0	212.0	2.0	65.0	30.0	10.0	26.0
59	1.0	6.0	1.0	1.0	1.0	49.0	1.0	21.0	1.0	1.0	1.0	2.0	1.0	102.0	4.0	4.0	16.0	1.0	16.0
60	67.0	156.0	28.0	5.0	2.0	466.0	13.0	62.0	1.0	59.0	113.0	112.0	81.0	159.0	24.0	154.0	54.0	31.0	57.0
61	2.0	2.0	1.0	1.0	1.0	28.0	1.0	6.0	1.0	1.0	2.0	1.0	1.0	23.0	1.0	2.0	2.0	1.0	4.0
62	40.0	42.0	2.0	5.0	1.0	567.0	6.0	34.0	1.0	21.0	71.0	69.0	26.0	417.0	3.0	58.0	16.0	13.0	54.0
63	43.0	41.0	1.0	1.0	4.0	462.0	5.0	25.0	1.0	20.0	69.0	17.0	12.0	150.0	1.0	38.0	30.0	4.0	84.0
64	4.0	9.0	2.0	1.0	1.0	82.0	1.0	14.0	1.0	4.0	12.0	10.0	2.0	39.0	1.0	12.0	3.0	2.0	7.0
65	6.0	12.0	1.0	3.0	1.0	126.0	3.0	9.0	1.0	4.0	26.0	8.0	5.0	75.0	3.0	16.0	4.0	3.0	21.0
66	2.0	4.0	1.0	1.0	1.0	31.0	1.0	6.0	1.0	1.0	4.0	3.0	1.0	13.0	1.0	4.0	1.0	1.0	5.0
67	1.0	2.0	2.0	1.0	1.0	35.0	1.0	4.0	1.0	1.0	5.0	1.0	2.0	40.0	1.0	7.0	1.0	1.0	10.0
68	1.0	25.0	77.0	1.0	1.0	178.0	4.0	52.0	1.0	1.0	7.0	9.0	2.0	164.0	1.0	9.0	7.0	7.0	4.0
69	5.0	18.0	110.0	1.0	1.0	315.0	2.0	25.0	1.0	4.0	17.0	9.0	5.0	54.0	1.0	12.0	5.0	5.0	16.0
70	1.0	2.0	1.0	1.0	1.0	14.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	3.0
71	32.0	36.0	7.0	8.0	1.0	454.0	10.0	18.0	1.0	16.0	115.0	30.0	26.0	157.0	4.0	37.0	13.0	10.0	89.0
72	35.0	60.0	11.0	9.0	3.0	713.0	21.0	49.0	1.0	29.0	119.0	65.0	25.0	327.0	5.0	61.0	28.0	15.0	123.0
73	1.0	5.0	1.0	1.0	1.0	34.0	1.0	96.0	1.0	1.0	2.0	1.0	1.0	57.0	1.0	3.0	1.0	1.0	7.0
74	2.0	12.0	4.0	1.0	1.0	470.0	2.0	19.0	1.0	3.0	29.0	7.0	3.0	98.0	1.0	10.0	3.0	2.0	16.0
75	9.0	33.0	9.0	1.0	1.0	100.0	2.0	50.0	1.0	7.0	14.0	17.0	10.0	90.0	1.0	22.0	12.0	11.0	44.0
76	37.0	129.0	12.0	3.0	2.0	364.0	11.0	119.0	1.0	31.0	92.0	67.0	43.0	246.0	10.0	94.0	43.0	39.0	108.0
77	8.0	36.0	9.0	1.0	2.0	642.0	5.0	51.0	1.0	5.0	43.0	14.0	6.0	299.0	1.0	16.0	9.0	9.0	57.0
78	36.0	113.0	14.0	3.0	2.0	317.0	8.0	129.0	1.0	32.0	70.0	62.0	36.0	202.0	10.0	92.0	41.0	34.0	58.0
79	7.0	19.0	2.0	1.0	1.0	866.0	3.0	29.0	1.0	5.0	48.0	8.0	4.0	318.0	1.0	10.0	3.0	6.0	13.0
80	6.0	164.0	147.0	4.0	2.0	214.0	32.0	61.0	1.0	18.0	146.0	63.0	31.0	1595.0	2.0	64.0	15.0	57.0	1062.0
81	5.0	38.0	23.0	1.0	1.0	100.0	5.0	135.0	1.0	2.0	13.0	13.0	3.0	245.0	3.0	16.0	26.0	9.0	89.0
82	7.0	14.0	5.0	5.0	1.0	214.0	4.0	21.0	1.0	7.0	30.0	17.0	11.0	187.0	3.0	18.0	10.0	3.0	49.0
83	1.0	4.0	2.0	1.0	1.0	89.0	1.0	20.0	1.0	1.0	9.0	2.0	4.0	48.0	1.0	10.0	2.0	1.0	15.0
84	1.0	3.0	1.0	1.0	1.0	26.0	1.0	3.0	1.0	3.0	5.0	3.0	1.0	24.0	1.0	8.0	2.0	1.0	2.0
85	1.0	4.0	1.0	1.0	1.0	36.0	1.0	4.0	1.0	2.0	6.0	2.0	1.0	31.0	1.0	10.0	2.0	1.0	2.0
86	1.0	4.0	1.0	1.0	1.0	10.0	1.0	58.0	1.0	1.0	2.0	1.0	1.0	69.0	1.0	2.0	1.0	2.0	6.0
87	43.0	61.0	4.0	11.0	1.0	835.0	30.0	33.0	1.0	27.0	162.0	79.0	26.0	189.0	6.0	70.0	29.0	18.0	82.0
88	12.0	44.0	4.0	1.0	1.0	117.0	8.0	54.0	1.0	1.0	8.0	17.0	5.0	333.0	3.0	15.0	6.0	12.0	60.0
89	42.0	109.0	25.0	1.0	1.0	307.0	8.0	85.0	1.0	20.0	61.0	48.0	28.0	281.0	4.0	68.0	32.0	29.0	121.0
90	1.0	4.0	1.0	1.0	1.0	15.0	1.0	25.0	1.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0
91	12.0	26.0	5.0	6.0	1.0	255.0	8.0	15.0	1.0	10.0	67.0	20.0	7.0	180.0	3.0	23.0	7.0	7.0	76.0
92	1.0	2.0	1.0	1.0	1.0	23.0	1.0	22.0	1.0	1.0	3.0	1.0	1.0	29.0	1.0	1.0	2.0	1.0	2.0
93	18.0	34.0	10.0	4.0	1.0	258.0	9.0	21.0	1.0	15.0	70.0	35.0	18.0	88.0	2.0	35.0	15.0	6.0	28.0
94	18.0	17.0	1.0	6.0	1.0	255.0	5.0	15.0	1.0	7.0	40.0	16.0	18.0	95.0	2.0	23.0	6.0	4.0	15.0
95	3.0	7.0	4.0	1.0	1.0	115.0	1.0	31.0	1.0	3.0	11.0	4.0	7.0	67.0	1.0	20.0	2.0	2.0	13.0
96	20.0	104.0	36.0	1.0	2.0	176.0	5.0	46.0	1.0	18.0	43.0	41.0	23.0	222.0	13.0	64.0	25.0	33.0	99.0
97	1.0	30.0	133.0	1.0	1.0	293.0	4.0	28.0	1.0	5.0	34.0	4.0	11.0	618.0	10.0	7.0	8.0	6.0	191.0
98	1.0	2.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	1.0	1.0
99	1.0	14.0	1.0	1.0	1.0	22.0	1.0	107.0	1.0	1.0	4.0	3.0	1.0	63.0	1.0	4.0	8.0	1.0	5.0
100	4.0	24.0	1.0	7.0	3.0	409.0	6.0	25.0	1.0	13.0	54.0	12.0	6.0	443.0	3.0	18.0	13.0	6.0	135.0
101	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
102	1.0	1.0	7.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
104	2.0	3.0	8.0	1.0	1.0	15.0	1.0	1.0	1.0	2.0	3.0	2.0	1.0	2.0	1.0	3.0	1.0	1.0	3.0
105	3.0	5.0	3.0	1.0	1.0	55.0	1.0	6.0	1.0	2.0	4.0	2.0	1.0	33.0	18.0	5.0	6.0	1.0	13.0
106	64.0	82.0	8.0	2.0	2.0	497.0	4.0	47.0	1.0	35.0	80.0	99.0	33.0	236.0	3.0	74.0	31.0	27.0	84.0
107	34.0	60.0	17.0	5.0	4.0	324.0	1.0	50.0	1.0	42.0	95.0	50.0	84.0	153.0	5.0	97.0	27.0	13.0	59.0
108	549.0	693.0	122.0	10.0	22.0	2453.0	25.0	271.0	1.0	295.0	607.0	622.0	343.0	1494.0	37.0	627.0	297.0	180.0	583.0
109	1.0	3.0	1.0	1.0	1.0	70.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0	63.0	6.0	1.0	5.0	1.0	2.0
110	74.0	194.0	58.0	6.0	4.0	558.0	13.0	70.0	1.0	72.0	149.0	134.0	83.0	258.0	22.0	198.0	82.0	42.0	74.0
111	106.0	7.0	2.0	1.0	4.0	30.0	1.0	9.0	1.0	2.0	5.0	3.0	2.0	18.0	1.0	5.0	1.0	3.0	5.0
112	76.0	69.0	8.0	10.0	1.0	692.0	13.0	40.0	1.0	49.0	178.0	93.0	61.0	147.0	4.0	90.0	24.0	26.0	271.0
113	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
114	2.0	1.0	3.0	1.0	1.0	12.0	1.0	1.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	8.0
115	59.0	38.0	2.0	11.0	3.0	252.0	1.0	8.0	1.0	18.0	44.0	24.0	25.0	147.0	1.0	36.0	10.0	8.0	114.0
116	2.0	55.0	1.0	3.0	1.0	352.0	1.0	11.0	1.0	7.0	14.0	9.0	4.0	233.0	3.0	9.0	4.0	9.0	52.0
117	26.0	15.0	1.0	5.0	1.0	60.0	1.0	1.0	1.0	4.0	16.0	6.0	4.0	23.0	1.0	13.0	2.0	3.0	15.0
118	1.0	13.0	1.0	23.0	1.0	1348.0	2.0	9.0	1.0	1.0	2.0	4.0	1.0	339.0	4.0	2.0	1.0	1.0	68.0
119	69.0	139.0	2.0	29.0	4.0	1687.0	2.0	58.0	1.0	36.0	87.0	67.0	37.0	883.0	2.0	91.0	13.0	21.0	501.0
120	20.0	77.0	1.0	11.0	2.0	655.0	1.0	13.0	1.0	40.0	84.0	23.0	9.0	378.0	3.0	72.0	8.0	11.0	11.0
121	1.0	5.0	1.0	2.0	2.0	270.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	73.0	1.0	1.0	1.0	1.0	1.0
122	98.0	77.0	4.0	22.0	2.0	265.0	1.0	5.0	1.0	30.0	73.0	27.0	10.0	78.0	3.0	74.0	8.0	14.0	15.0
123	1.0	8.0	1.0	3.0	1.0	397.0	1.0	9.0	1.0	3.0	4.0	4.0	1.0	104.0	1.0	2.0	1.0	1.0	1.0
124	47.0	58.0	8.0	13.0	2.0	780.0	1.0	21.0	1.0	48.0	92.0	22.0	25.0	295.0	2.0	70.0	20.0	14.0	106.0
125	1.0	16.0	1.0	2.0	2.0	412.0	2.0	12.0	1.0	6.0	9.0	7.0	1.0	182.0	2.0	7.0	8.0	2.0	30.0
126	14.0	55.0	2.0	8.0	1.0	340.0	1.0	7.0	1.0	21.0	62.0	17.0	6.0	293.0	1.0	42.0	4.0	6.0	14.0
127	1.0	3.0	1.0	2.0	1.0	177.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	47.0	1.0	1.0	1.0	1.0	5.0
128	20.0	106.0	3.0	6.0	25.0	275.0	1.0	36.0	1.0	14.0	29.0	26.0	9.0	875.0	3.0	28.0	11.0	22.0	54.0
129	2.0	7.0	2.0	1.0	4.0	37.0	1.0	15.0	1.0	2.0	6.0	2.0	6.0	46.0	1.0	2.0	3.0	1.0	12.0
130	18.0	23.0	1.0	4.0	1.0	43.0	1.0	1.0	1.0	5.0	25.0	18.0	15.0	156.0	1.0	10.0	1.0	2.0	9.0
131	1.0	14.0	1.0	31.0	1.0	904.0	1.0	5.0	1.0	1.0	18.0	5.0	2.0	297.0	1.0	4.0	1.0	4.0	2.0
132	55.0	80.0	3.0	18.0	3.0	644.0	2.0	24.0	1.0	22.0	53.0	37.0	24.0	526.0	2.0	51.0	12.0	11.0	386.0
133	2.0	17.0	1.0	4.0	1.0	200.0	1.0	4.0	1.0	5.0	10.0	5.0	2.0	147.0	1.0	10.0	2.0	2.0	63.0
134	24.0	83.0	2.0	11.0	1.0	615.0	1.0	12.0	1.0	50.0	86.0	27.0	10.0	362.0	2.0	86.0	11.0	13.0	14.0
135	1.0	4.0	1.0	3.0	1.0	273.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	67.0	1.0	1.0	1.0	1.0	1.0
136	177.0	167.0	9.0	35.0	2.0	1101.0	1.0	27.0	1.0	60.0	185.0	64.0	45.0	433.0	7.0	151.0	11.0	26.0	170.0
137	1.0	21.0	1.0	9.0	1.0	767.0	2.0	14.0	1.0	2.0	6.0	5.0	2.0	268.0	1.0	4.0	1.0	1.0	26.0
138	1.0	3.0	1.0	1.0	1.0	5.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	22.0	1.0	1.0	1.0	1.0	2.0
139	9.0	13.0	4.0	1.0	1.0	80.0	1.0	5.0	1.0	7.0	37.0	8.0	2.0	83.0	2.0	10.0	3.0	8.0	15.0
140	3.0	100.0	4.0	1.0	69.0	251.0	1.0	59.0	1.0	3.0	50.0	9.0	3.0	624.0	1.0	16.0	23.0	12.0	47.0
141	109.0	280.0	67.0	17.0	29.0	3231.0	4.0	312.0	1.0	86.0	423.0	84.0	66.0	1193.0	29.0	174.0	87.0	28.0	814.0
142	92.0	13.0	1.0	1.0	5.0	83.0	1.0	9.0	1.0	5.0	7.0	9.0	5.0	100.0	1.0	8.0	2.0	6.0	19.0
143	281.0	125.0	8.0	1.0	4.0	661.0	8.0	45.0	1.0	111.0	204.0	95.0	47.0	184.0	5.0	129.0	38.0	25.0	101.0
144	30.0	11.0	1.0	1.0	2.0	53.0	1.0	9.0	1.0	3.0	11.0	5.0	3.0	39.0	1.0	6.0	3.0	3.0	14.0
145	551.0	172.0	5.0	1.0	13.0	1104.0	5.0	54.0	1.0	93.0	217.0	104.0	71.0	246.0	7.0	169.0	57.0	29.0	103.0
146	1.0	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	15.0	1.0	1.0	1.0	1.0	3.0
147	6.0	7.0	1.0	1.0	1.0	50.0	1.0	2.0	1.0	3.0	8.0	5.0	2.0	19.0	1.0	7.0	2.0	1.0	1.0
148	1.0	3.0	1.0	1.0	1.0	12.0	1.0	16.0	1.0	1.0	16.0	1.0	1.0	35.0	1.0	4.0	1.0	1.0	1.0
149	43.0	35.0	4.0	1.0	1.0	223.0	2.0	21.0	1.0	26.0	43.0	21.0	10.0	78.0	2.0	37.0	15.0	8.0	25.0
150	1.0	3.0	2.0	1.0	1.0	26.0	1.0	17.0	1.0	2.0	37.0	2.0	1.0	44.0	1.0	7.0	1.0	1.0	1.0
151	37.0	44.0	8.0	1.0	1.0	234.0	4.0	25.0	1.0	39.0	45.0	20.0	15.0	66.0	2.0	42.0	16.0	9.0	26.0
152	37.0	4.0	1.0	1.0	2.0	18.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	61.0	1.0	1.0	1.0	1.0	8.0
153	77.0	78.0	7.0	1.0	2.0	530.0	3.0	20.0	1.0	44.0	61.0	39.0	22.0	180.0	12.0	66.0	27.0	8.0	17.0
154	53.0	162.0	15.0	2.0	2.0	1225.0	5.0	64.0	1.0	71.0	297.0	117.0	28.0	244.0	4.0	174.0	52.0	47.0	59.0
155	1.0	16.0	3.0	1.0	1.0	77.0	1.0	12.0	1.0	6.0	15.0	10.0	3.0	18.0	1.0	15.0	3.0	4.0	6.0
156	10.0	31.0	1.0	1.0	1.0	116.0	1.0	9.0	1.0	8.0	28.0	15.0	4.0	99.0	1.0	31.0	6.0	7.0	8.0
157	1.0	19.0	2.0	1.0	1.0	17.0	1.0	5.0	1.0	3.0	1.0	6.0	2.0	48.0	1.0	16.0	1.0	4.0	1.0
158	8.0	26.0	1.0	1.0	1.0	66.0	1.0	12.0	1.0	8.0	24.0	11.0	10.0	50.0	1.0	21.0	14.0	5.0	20.0
159	81.0	133.0	6.0	2.0	2.0	541.0	4.0	25.0	1.0	66.0	178.0	74.0	35.0	103.0	2.0	101.0	41.0	27.0	35.0
160	274.0	314.0	62.0	19.0	16.0	2103.0	25.0	168.0	1.0	292.0	311.0	262.0	125.0	950.0	96.0	365.0	161.0	88.0	298.0
161	9.0	14.0	1.0	1.0	3.0	52.0	1.0	3.0	1.0	1.0	7.0	2.0	3.0	42.0	1.0	1.0	5.0	2.0	3.0
162	121.0	195.0	42.0	13.0	7.0	1113.0	17.0	71.0	1.0	190.0	193.0	160.0	77.0	505.0	35.0	225.0	75.0	47.0	112.0
163	1.0	2.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
164	137.0	130.0	92.0	13.0	6.0	1159.0	13.0	96.0	1.0	139.0	137.0	113.0	62.0	333.0	27.0	162.0	80.0	39.0	243.0
165	1.0	2.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
166	8.0	22.0	1.0	1.0	1.0	93.0	1.0	9.0	1.0	5.0	13.0	10.0	3.0	50.0	3.0	10.0	3.0	4.0	5.0
167	4.0	24.0	1.0	3.0	1.0	69.0	4.0	5.0	1.0	1.0	15.0	13.0	5.0	105.0	1.0	8.0	4.0	10.0	53.0
168	5.0	15.0	1.0	1.0	1.0	47.0	1.0	2.0	1.0	2.0	11.0	15.0	5.0	79.0	1.0	12.0	2.0	3.0	2.0
169	3.0	8.0	1.0	1.0	1.0	38.0	1.0	2.0	1.0	2.0	10.0	13.0	1.0	40.0	1.0	6.0	2.0	2.0	14.0
170	1.0	10.0	1.0	3.0	1.0	40.0	3.0	1.0	1.0	1.0	9.0	18.0	4.0	121.0	1.0	1.0	1.0	2.0	21.0
171	26.0	24.0	5.0	1.0	1.0	157.0	1.0	8.0	1.0	7.0	15.0	17.0	10.0	81.0	4.0	22.0	8.0	3.0	11.0
172	1.0	5.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	2.0	13.0	1.0	47.0	1.0	4.0	1.0	1.0	1.0
173	6.0	10.0	1.0	1.0	1.0	44.0	1.0	5.0	1.0	7.0	6.0	16.0	1.0	53.0	1.0	13.0	8.0	2.0	8.0
174	5.0	11.0	1.0	1.0	1.0	73.0	1.0	3.0	1.0	2.0	15.0	9.0	4.0	43.0	1.0	8.0	2.0	2.0	10.0
175	7.0	16.0	1.0	1.0	1.0	84.0	1.0	7.0	1.0	8.0	10.0	22.0	2.0	101.0	1.0	20.0	7.0	4.0	20.0
176	2.0	2.0	1.0	1.0	1.0	21.0	1.0	2.0	1.0	3.0	2.0	2.0	1.0	5.0	1.0	4.0	2.0	1.0	5.0
177	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0
